IndID,polycode,value,label
Fuel_Poverty,E01012698,25.183016105417277,LSOA: E01012698<br/>172 households in this LSOA are fuel poor<br/>which is 25.2% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012699,15.724815724815725,LSOA: E01012699<br/>128 households in this LSOA are fuel poor<br/>which is 15.7% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012700,14.16256157635468,LSOA: E01012700<br/>115 households in this LSOA are fuel poor<br/>which is 14.2% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012701,13.233082706766917,LSOA: E01012701<br/>88 households in this LSOA are fuel poor<br/>which is 13.2% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012702,16.180048661800488,LSOA: E01012702<br/>133 households in this LSOA are fuel poor<br/>which is 16.2% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012703,11.957950065703022,LSOA: E01012703<br/>91 households in this LSOA are fuel poor<br/>which is 12% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012704,13.910761154855644,LSOA: E01012704<br/>159 households in this LSOA are fuel poor<br/>which is 13.9% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012705,15.856777493606138,LSOA: E01012705<br/>124 households in this LSOA are fuel poor<br/>which is 15.9% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012706,11.12565445026178,LSOA: E01012706<br/>85 households in this LSOA are fuel poor<br/>which is 11.1% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012707,18.486171761280932,LSOA: E01012707<br/>127 households in this LSOA are fuel poor<br/>which is 18.5% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012708,15.007656967840735,LSOA: E01012708<br/>98 households in this LSOA are fuel poor<br/>which is 15% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012709,19.27409261576971,LSOA: E01012709<br/>154 households in this LSOA are fuel poor<br/>which is 19.3% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012710,12.355212355212355,LSOA: E01012710<br/>64 households in this LSOA are fuel poor<br/>which is 12.4% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012711,19.568567026194145,LSOA: E01012711<br/>127 households in this LSOA are fuel poor<br/>which is 19.6% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012712,14.627659574468085,LSOA: E01012712<br/>110 households in this LSOA are fuel poor<br/>which is 14.6% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012713,13.945578231292515,LSOA: E01012713<br/>123 households in this LSOA are fuel poor<br/>which is 13.9% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012714,11.411764705882353,LSOA: E01012714<br/>97 households in this LSOA are fuel poor<br/>which is 11.4% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012715,16.46746347941567,LSOA: E01012715<br/>124 households in this LSOA are fuel poor<br/>which is 16.5% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012716,11.73913043478261,LSOA: E01012716<br/>81 households in this LSOA are fuel poor<br/>which is 11.7% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012717,10.649350649350648,LSOA: E01012717<br/>82 households in this LSOA are fuel poor<br/>which is 10.6% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012718,11.757575757575758,LSOA: E01012718<br/>97 households in this LSOA are fuel poor<br/>which is 11.8% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012719,11.326378539493295,LSOA: E01012719<br/>76 households in this LSOA are fuel poor<br/>which is 11.3% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012720,21.75792507204611,LSOA: E01012720<br/>151 households in this LSOA are fuel poor<br/>which is 21.8% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012721,20.224719101123593,LSOA: E01012721<br/>180 households in this LSOA are fuel poor<br/>which is 20.2% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012722,7.763401109057301,LSOA: E01012722<br/>42 households in this LSOA are fuel poor<br/>which is 7.8% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012723,10.72961373390558,LSOA: E01012723<br/>75 households in this LSOA are fuel poor<br/>which is 10.7% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012724,18.168389955686852,LSOA: E01012724<br/>123 households in this LSOA are fuel poor<br/>which is 18.2% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012725,14.508580343213728,LSOA: E01012725<br/>93 households in this LSOA are fuel poor<br/>which is 14.5% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012726,13.653136531365314,LSOA: E01012726<br/>111 households in this LSOA are fuel poor<br/>which is 13.7% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012727,9.72818311874106,LSOA: E01012727<br/>68 households in this LSOA are fuel poor<br/>which is 9.7% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012728,18.354430379746837,LSOA: E01012728<br/>145 households in this LSOA are fuel poor<br/>which is 18.4% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012729,13.540372670807454,LSOA: E01012729<br/>109 households in this LSOA are fuel poor<br/>which is 13.5% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012730,10.231923601637108,LSOA: E01012730<br/>75 households in this LSOA are fuel poor<br/>which is 10.2% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012731,15.728900255754475,LSOA: E01012731<br/>123 households in this LSOA are fuel poor<br/>which is 15.7% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012732,11.199095022624435,LSOA: E01012732<br/>99 households in this LSOA are fuel poor<br/>which is 11.2% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012733,20.51282051282051,LSOA: E01012733<br/>104 households in this LSOA are fuel poor<br/>which is 20.5% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012734,18.19526627218935,LSOA: E01012734<br/>123 households in this LSOA are fuel poor<br/>which is 18.2% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012735,23.95287958115183,LSOA: E01012735<br/>183 households in this LSOA are fuel poor<br/>which is 24% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012736,29.0448343079922,LSOA: E01012736<br/>149 households in this LSOA are fuel poor<br/>which is 29% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012737,27.35632183908046,LSOA: E01012737<br/>238 households in this LSOA are fuel poor<br/>which is 27.4% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012738,20.559210526315788,LSOA: E01012738<br/>125 households in this LSOA are fuel poor<br/>which is 20.6% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012739,20.352564102564102,LSOA: E01012739<br/>127 households in this LSOA are fuel poor<br/>which is 20.4% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012740,16.82626538987688,LSOA: E01012740<br/>123 households in this LSOA are fuel poor<br/>which is 16.8% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012741,14.984709480122325,LSOA: E01012741<br/>98 households in this LSOA are fuel poor<br/>which is 15% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012742,15.251299826689774,LSOA: E01012742<br/>88 households in this LSOA are fuel poor<br/>which is 15.3% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012743,19.047619047619047,LSOA: E01012743<br/>152 households in this LSOA are fuel poor<br/>which is 19% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012744,18.625,LSOA: E01012744<br/>149 households in this LSOA are fuel poor<br/>which is 18.6% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012745,17.058096415327565,LSOA: E01012745<br/>138 households in this LSOA are fuel poor<br/>which is 17.1% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012746,17.95774647887324,LSOA: E01012746<br/>153 households in this LSOA are fuel poor<br/>which is 18% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012747,11.836115326251896,LSOA: E01012747<br/>78 households in this LSOA are fuel poor<br/>which is 11.8% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012748,23.02716688227684,LSOA: E01012748<br/>178 households in this LSOA are fuel poor<br/>which is 23% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012749,17.16514954486346,LSOA: E01012749<br/>132 households in this LSOA are fuel poor<br/>which is 17.2% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012750,15.18987341772152,LSOA: E01012750<br/>120 households in this LSOA are fuel poor<br/>which is 15.2% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012751,28.040973111395644,LSOA: E01012751<br/>219 households in this LSOA are fuel poor<br/>which is 28% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012752,15.161290322580644,LSOA: E01012752<br/>94 households in this LSOA are fuel poor<br/>which is 15.2% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012753,14.257425742574256,LSOA: E01012753<br/>72 households in this LSOA are fuel poor<br/>which is 14.3% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012754,21.616871704745165,LSOA: E01012754<br/>123 households in this LSOA are fuel poor<br/>which is 21.6% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01012755,14.961832061068703,LSOA: E01012755<br/>98 households in this LSOA are fuel poor<br/>which is 15% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01024981,9.863013698630137,LSOA: E01024981<br/>72 households in this LSOA are fuel poor<br/>which is 9.9% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01024982,8.370702541106128,LSOA: E01024982<br/>56 households in this LSOA are fuel poor<br/>which is 8.4% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01024983,10.597014925373134,LSOA: E01024983<br/>71 households in this LSOA are fuel poor<br/>which is 10.6% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01024984,9.93006993006993,LSOA: E01024984<br/>71 households in this LSOA are fuel poor<br/>which is 9.9% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01024985,10.698365527488855,LSOA: E01024985<br/>72 households in this LSOA are fuel poor<br/>which is 10.7% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01024986,15.832482124616956,LSOA: E01024986<br/>155 households in this LSOA are fuel poor<br/>which is 15.8% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01024987,21.358024691358025,LSOA: E01024987<br/>173 households in this LSOA are fuel poor<br/>which is 21.4% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01024988,12.444444444444445,LSOA: E01024988<br/>112 households in this LSOA are fuel poor<br/>which is 12.4% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01024989,11.253561253561253,LSOA: E01024989<br/>79 households in this LSOA are fuel poor<br/>which is 11.3% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01024990,10.586881472957423,LSOA: E01024990<br/>92 households in this LSOA are fuel poor<br/>which is 10.6% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01024991,11.351351351351353,LSOA: E01024991<br/>63 households in this LSOA are fuel poor<br/>which is 11.4% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01024992,12.436548223350254,LSOA: E01024992<br/>98 households in this LSOA are fuel poor<br/>which is 12.4% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01024993,10.391566265060241,LSOA: E01024993<br/>69 households in this LSOA are fuel poor<br/>which is 10.4% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01024994,9.505208333333332,LSOA: E01024994<br/>73 households in this LSOA are fuel poor<br/>which is 9.5% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01024995,9.15492957746479,LSOA: E01024995<br/>65 households in this LSOA are fuel poor<br/>which is 9.2% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01024996,12.973760932944606,LSOA: E01024996<br/>89 households in this LSOA are fuel poor<br/>which is 13% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01024997,10.027855153203342,LSOA: E01024997<br/>72 households in this LSOA are fuel poor<br/>which is 10% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01024998,16.318537859007833,LSOA: E01024998<br/>125 households in this LSOA are fuel poor<br/>which is 16.3% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01024999,10.990502035278155,LSOA: E01024999<br/>81 households in this LSOA are fuel poor<br/>which is 11% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025000,10.284810126582279,LSOA: E01025000<br/>65 households in this LSOA are fuel poor<br/>which is 10.3% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025001,13.191990577149587,LSOA: E01025001<br/>112 households in this LSOA are fuel poor<br/>which is 13.2% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025002,12.253521126760564,LSOA: E01025002<br/>87 households in this LSOA are fuel poor<br/>which is 12.3% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025003,11.202830188679245,LSOA: E01025003<br/>95 households in this LSOA are fuel poor<br/>which is 11.2% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025004,12.074303405572756,LSOA: E01025004<br/>78 households in this LSOA are fuel poor<br/>which is 12.1% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025005,11.48989898989899,LSOA: E01025005<br/>91 households in this LSOA are fuel poor<br/>which is 11.5% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025006,13.623595505617978,LSOA: E01025006<br/>97 households in this LSOA are fuel poor<br/>which is 13.6% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025007,8.348794063079778,LSOA: E01025007<br/>45 households in this LSOA are fuel poor<br/>which is 8.3% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025008,8.007448789571695,LSOA: E01025008<br/>43 households in this LSOA are fuel poor<br/>which is 8% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025009,13.503184713375797,LSOA: E01025009<br/>106 households in this LSOA are fuel poor<br/>which is 13.5% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025010,7.719298245614035,LSOA: E01025010<br/>44 households in this LSOA are fuel poor<br/>which is 7.7% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025011,17.891816920943135,LSOA: E01025011<br/>129 households in this LSOA are fuel poor<br/>which is 17.9% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025012,9.73871733966746,LSOA: E01025012<br/>82 households in this LSOA are fuel poor<br/>which is 9.7% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025013,16.382699868938403,LSOA: E01025013<br/>125 households in this LSOA are fuel poor<br/>which is 16.4% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025014,14.754098360655737,LSOA: E01025014<br/>108 households in this LSOA are fuel poor<br/>which is 14.8% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025015,8.370044052863436,LSOA: E01025015<br/>57 households in this LSOA are fuel poor<br/>which is 8.4% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025016,7.208029197080291,LSOA: E01025016<br/>79 households in this LSOA are fuel poor<br/>which is 7.2% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025017,14.71264367816092,LSOA: E01025017<br/>128 households in this LSOA are fuel poor<br/>which is 14.7% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025018,9.136212624584719,LSOA: E01025018<br/>55 households in this LSOA are fuel poor<br/>which is 9.1% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025019,9.45945945945946,LSOA: E01025019<br/>63 households in this LSOA are fuel poor<br/>which is 9.5% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025020,12.751677852348994,LSOA: E01025020<br/>76 households in this LSOA are fuel poor<br/>which is 12.8% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025021,7.565337001375516,LSOA: E01025021<br/>55 households in this LSOA are fuel poor<br/>which is 7.6% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025022,10.010649627263046,LSOA: E01025022<br/>94 households in this LSOA are fuel poor<br/>which is 10% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025023,8.923076923076923,LSOA: E01025023<br/>58 households in this LSOA are fuel poor<br/>which is 8.9% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025024,9.785522788203753,LSOA: E01025024<br/>73 households in this LSOA are fuel poor<br/>which is 9.8% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025025,12.280701754385964,LSOA: E01025025<br/>91 households in this LSOA are fuel poor<br/>which is 12.3% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025026,13.220338983050848,LSOA: E01025026<br/>78 households in this LSOA are fuel poor<br/>which is 13.2% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025027,14.323607427055704,LSOA: E01025027<br/>108 households in this LSOA are fuel poor<br/>which is 14.3% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025028,9.294320137693632,LSOA: E01025028<br/>54 households in this LSOA are fuel poor<br/>which is 9.3% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025029,9.919839679358718,LSOA: E01025029<br/>99 households in this LSOA are fuel poor<br/>which is 9.9% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025030,15.45827633378933,LSOA: E01025030<br/>113 households in this LSOA are fuel poor<br/>which is 15.5% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025031,11.013986013986015,LSOA: E01025031<br/>63 households in this LSOA are fuel poor<br/>which is 11% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025541,14.324324324324325,LSOA: E01025541<br/>106 households in this LSOA are fuel poor<br/>which is 14.3% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025542,6.995884773662551,LSOA: E01025542<br/>51 households in this LSOA are fuel poor<br/>which is 7% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025543,13.114754098360656,LSOA: E01025543<br/>104 households in this LSOA are fuel poor<br/>which is 13.1% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025544,12.962962962962962,LSOA: E01025544<br/>105 households in this LSOA are fuel poor<br/>which is 13% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025545,7.947805456702254,LSOA: E01025545<br/>67 households in this LSOA are fuel poor<br/>which is 7.9% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025546,9.974093264248705,LSOA: E01025546<br/>77 households in this LSOA are fuel poor<br/>which is 10% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025547,12.65474552957359,LSOA: E01025547<br/>92 households in this LSOA are fuel poor<br/>which is 12.7% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025548,10.709838107098381,LSOA: E01025548<br/>86 households in this LSOA are fuel poor<br/>which is 10.7% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025549,8.705357142857142,LSOA: E01025549<br/>78 households in this LSOA are fuel poor<br/>which is 8.7% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025550,9.344490934449093,LSOA: E01025550<br/>67 households in this LSOA are fuel poor<br/>which is 9.3% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025551,6.844741235392321,LSOA: E01025551<br/>41 households in this LSOA are fuel poor<br/>which is 6.8% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025552,7.303370786516854,LSOA: E01025552<br/>39 households in this LSOA are fuel poor<br/>which is 7.3% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025553,11.191992720655142,LSOA: E01025553<br/>123 households in this LSOA are fuel poor<br/>which is 11.2% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025554,13.93643031784841,LSOA: E01025554<br/>114 households in this LSOA are fuel poor<br/>which is 13.9% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025555,9.851551956815115,LSOA: E01025555<br/>73 households in this LSOA are fuel poor<br/>which is 9.9% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025556,15.306122448979592,LSOA: E01025556<br/>105 households in this LSOA are fuel poor<br/>which is 15.3% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025557,6.986301369863014,LSOA: E01025557<br/>51 households in this LSOA are fuel poor<br/>which is 7% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025558,9.35005701254276,LSOA: E01025558<br/>82 households in this LSOA are fuel poor<br/>which is 9.4% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025559,13.237063778580024,LSOA: E01025559<br/>110 households in this LSOA are fuel poor<br/>which is 13.2% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025560,10.678210678210679,LSOA: E01025560<br/>74 households in this LSOA are fuel poor<br/>which is 10.7% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025561,12.38244514106583,LSOA: E01025561<br/>79 households in this LSOA are fuel poor<br/>which is 12.4% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025562,14.43850267379679,LSOA: E01025562<br/>135 households in this LSOA are fuel poor<br/>which is 14.4% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025563,10.386965376782078,LSOA: E01025563<br/>51 households in this LSOA are fuel poor<br/>which is 10.4% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025564,11.11111111111111,LSOA: E01025564<br/>85 households in this LSOA are fuel poor<br/>which is 11.1% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025565,11.208151382823871,LSOA: E01025565<br/>77 households in this LSOA are fuel poor<br/>which is 11.2% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025566,8.628318584070795,LSOA: E01025566<br/>78 households in this LSOA are fuel poor<br/>which is 8.6% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025567,15.536374845869297,LSOA: E01025567<br/>126 households in this LSOA are fuel poor<br/>which is 15.5% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025568,10.385064177362894,LSOA: E01025568<br/>89 households in this LSOA are fuel poor<br/>which is 10.4% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025569,10.615711252653929,LSOA: E01025569<br/>100 households in this LSOA are fuel poor<br/>which is 10.6% of all households<br/>(England average = 13.2%)
Fuel_Poverty,E01025570,15.803814713896458,LSOA: E01025570<br/>116 households in this LSOA are fuel poor<br/>which is 15.8% of all households<br/>(England average = 13.2%)
